Freq.	V(n001)
1.34940000000000e+11	5.74701807963561e-06,-1.63881516849776e-06
1.34945000000000e+11	5.74702672514330e-06,-1.63857016918301e-06
1.34950000000000e+11	5.74700968206220e-06,-1.63814463087357e-06
1.34955000000000e+11	5.74707126551528e-06,-1.63790568729852e-06
1.34960000000000e+11	5.74683246410519e-06,-1.63743565638992e-06
1.34965000000000e+11	5.74707307722505e-06,-1.63731059252654e-06
1.34970000000000e+11	5.74708838810902e-06,-1.63706672064395e-06
1.34975000000000e+11	5.74711616857930e-06,-1.63670757386912e-06
1.34980000000000e+11	5.74713001361266e-06,-1.63650976779963e-06
1.34985000000000e+11	5.74714293214683e-06,-1.63623677966680e-06
1.34990000000000e+11	5.74714717257198e-06,-1.63608144069806e-06
1.34995000000000e+11	5.74698571533132e-06,-1.63514036310211e-06
1.35000000000000e+11	5.74705722835674e-06,-1.63512294532181e-06
1.35005000000000e+11	5.74721773245647e-06,-1.63448893082508e-06
1.35010000000000e+11	5.74684230975446e-06,-1.63497056478281e-06
1.35015000000000e+11	5.74689032811772e-06,-1.63452632689569e-06
1.35020000000000e+11	5.74695296400159e-06,-1.63414372600360e-06
1.35025000000000e+11	5.74686712743368e-06,-1.63382942629412e-06
1.35030000000000e+11	5.74689794801613e-06,-1.63349399385581e-06
1.35035000000000e+11	5.74691004060434e-06,-1.63318293089115e-06
1.35040000000000e+11	5.74709800552393e-06,-1.63274461397723e-06
1.35045000000000e+11	5.74691718366591e-06,-1.63256249362887e-06
1.35050000000000e+11	5.74689600697738e-06,-1.63225893011977e-06
1.35055000000000e+11	5.74718390467100e-06,-1.63196240131534e-06
1.35060000000000e+11	5.74704447521177e-06,-1.63166059926752e-06
1.35065000000000e+11	5.74702841763210e-06,-1.63135111475410e-06
1.35070000000000e+11	5.74698198788024e-06,-1.63108966637318e-06
1.35075000000000e+11	5.74696294574060e-06,-1.63076341718912e-06
1.35080000000000e+11	5.74696190587856e-06,-1.63044192849358e-06
1.35085000000000e+11	5.74683156404203e-06,-1.62998014674119e-06
1.35090000000000e+11	5.74705594763674e-06,-1.62996034301131e-06
1.35095000000000e+11	5.74704449572977e-06,-1.62957836147064e-06
1.35100000000000e+11	5.74628394203830e-06,-1.62895499728944e-06
1.35105000000000e+11	5.74704533395691e-06,-1.62898045154498e-06
1.35110000000000e+11	5.74707888859276e-06,-1.62870661690307e-06
1.35115000000000e+11	5.74706734344940e-06,-1.62837246586585e-06
1.35120000000000e+11	5.74705746678356e-06,-1.62812997859399e-06
1.35125000000000e+11	5.74710726938774e-06,-1.62782306694790e-06
1.35130000000000e+11	5.74716785224241e-06,-1.62752129061570e-06
1.35135000000000e+11	5.74683050737146e-06,-1.62727359923556e-06
1.35140000000000e+11	5.74698547221494e-06,-1.62699352299817e-06
1.35145000000000e+11	5.74693898979902e-06,-1.62681324420856e-06
1.35150000000000e+11	5.74708607027626e-06,-1.62624824863007e-06
1.35155000000000e+11	5.74705355062773e-06,-1.62604100818673e-06
1.35160000000000e+11	5.74713236794372e-06,-1.62563097517016e-06
1.35165000000000e+11	5.74702292333800e-06,-1.62550754096190e-06
1.35170000000000e+11	5.74702993702142e-06,-1.62514973021882e-06
1.35175000000000e+11	5.74703761013397e-06,-1.62485096254193e-06
1.35180000000000e+11	5.74659915152513e-06,-1.62455038247251e-06
1.35185000000000e+11	5.74703509382882e-06,-1.62425547860055e-06
1.35190000000000e+11	5.74718357121669e-06,-1.62401591767118e-06
1.35195000000000e+11	5.74658923381532e-06,-1.62341244929614e-06
1.35200000000000e+11	5.74689610573574e-06,-1.62326629802156e-06
1.35205000000000e+11	5.74696550633550e-06,-1.62299182122275e-06
1.35210000000000e+11	5.74696834815105e-06,-1.62269559119036e-06
1.35215000000000e+11	5.74704982110638e-06,-1.62245412280328e-06
1.35220000000000e+11	5.74699034011214e-06,-1.62216075992464e-06
1.35225000000000e+11	5.74696763853659e-06,-1.62181658330120e-06
1.35230000000000e+11	5.74701781650821e-06,-1.62163525105220e-06
1.35235000000000e+11	5.74694924921762e-06,-1.62128501521060e-06
1.35240000000000e+11	5.74717973870767e-06,-1.62101140560321e-06
1.35245000000000e+11	5.74694101724734e-06,-1.62068995951700e-06
1.35250000000000e+11	5.74692141458941e-06,-1.62032996755188e-06
1.35255000000000e+11	5.74690175654161e-06,-1.62008840679037e-06
1.35260000000000e+11	5.74688397594220e-06,-1.61969212329426e-06
1.35265000000000e+11	5.74688022631175e-06,-1.61935601707066e-06
1.35270000000000e+11	5.74688991150677e-06,-1.61889375985984e-06
1.35275000000000e+11	5.74698583469185e-06,-1.61933344385111e-06
1.35280000000000e+11	5.74695649168222e-06,-1.61870711927204e-06
1.35285000000000e+11	5.74682934122621e-06,-1.61873366200625e-06
1.35290000000000e+11	5.74714896384940e-06,-1.61765972032358e-06
1.35295000000000e+11	5.74711608623384e-06,-1.61750886489915e-06
1.35300000000000e+11	5.74705691105915e-06,-1.61729908490300e-06
1.35305000000000e+11	5.74713892294222e-06,-1.61699287286914e-06
1.35310000000000e+11	5.74711639921362e-06,-1.61675959473970e-06
1.35315000000000e+11	5.74710537785345e-06,-1.61646181359488e-06
1.35320000000000e+11	5.74692770117903e-06,-1.61628536223992e-06
1.35325000000000e+11	5.74710015139181e-06,-1.61588654626366e-06
1.35330000000000e+11	5.74713198667971e-06,-1.61559010176900e-06
1.35335000000000e+11	5.74680157067729e-06,-1.61526358003370e-06
1.35340000000000e+11	5.74697416282944e-06,-1.61497618911478e-06
1.35345000000000e+11	5.74699985291043e-06,-1.61468954743517e-06
1.35350000000000e+11	5.74705527501439e-06,-1.61436559133401e-06
1.35355000000000e+11	5.74707587314724e-06,-1.61411195139470e-06
1.35360000000000e+11	5.74707799513930e-06,-1.61384051054644e-06
1.35365000000000e+11	5.74721010707777e-06,-1.61375098506015e-06
1.35370000000000e+11	5.74698029980494e-06,-1.61308565811489e-06
1.35375000000000e+11	5.74699813056265e-06,-1.61288994100812e-06
1.35380000000000e+11	5.74753844346412e-06,-1.61295980592479e-06
1.35385000000000e+11	5.74700781416791e-06,-1.61229894234452e-06
1.35390000000000e+11	5.74698330009082e-06,-1.61198269838864e-06
1.35395000000000e+11	5.74699548989743e-06,-1.61173153258823e-06
1.35400000000000e+11	5.74702018777389e-06,-1.61138571467932e-06
1.35405000000000e+11	5.74695421503979e-06,-1.61110050296037e-06
1.35410000000000e+11	5.74688780033694e-06,-1.61082818998017e-06
1.35415000000000e+11	5.74722550633264e-06,-1.61041920406994e-06
1.35420000000000e+11	5.74706629244530e-06,-1.61011998235692e-06
1.35425000000000e+11	5.74714836121062e-06,-1.60963293761306e-06
1.35430000000000e+11	5.74691613380400e-06,-1.60973835316226e-06
1.35435000000000e+11	5.74696306359542e-06,-1.60931303805253e-06
1.35440000000000e+11	5.74689793952211e-06,-1.60911225087500e-06
1.35445000000000e+11	5.74700013466316e-06,-1.60864331097845e-06
1.35450000000000e+11	5.74700809569425e-06,-1.60839920558452e-06
1.35455000000000e+11	5.74700075560601e-06,-1.60810580015092e-06
1.35460000000000e+11	5.74738640965775e-06,-1.60777993037611e-06
1.35465000000000e+11	5.74699474799203e-06,-1.60750528152763e-06
1.35470000000000e+11	5.74681754562432e-06,-1.60713973472825e-06
1.35475000000000e+11	5.74755088340839e-06,-1.60720534714149e-06
1.35480000000000e+11	5.74717067956029e-06,-1.60672565573139e-06
1.35485000000000e+11	5.74708820396350e-06,-1.60640198599641e-06
1.35490000000000e+11	5.74708866274797e-06,-1.60609074585295e-06
1.35495000000000e+11	5.74700357529764e-06,-1.60573973213768e-06
1.35500000000000e+11	5.74706420604945e-06,-1.60542862346074e-06
1.35505000000000e+11	5.74710329258442e-06,-1.60517014255845e-06
1.35510000000000e+11	5.74702168071521e-06,-1.60476752954290e-06
1.35515000000000e+11	5.74709705620590e-06,-1.60451392805475e-06
1.35520000000000e+11	5.74689757214394e-06,-1.60434146105644e-06
1.35525000000000e+11	5.74711403336388e-06,-1.60391375012425e-06
1.35530000000000e+11	5.74713954864415e-06,-1.60368316660078e-06
1.35535000000000e+11	5.74715399661893e-06,-1.60333438939673e-06
1.35540000000000e+11	5.74717725948410e-06,-1.60313065133869e-06
1.35545000000000e+11	5.74717410425763e-06,-1.60288136522810e-06
1.35550000000000e+11	5.74715402188120e-06,-1.60276548208896e-06
1.35555000000000e+11	5.74712261224119e-06,-1.60165359647292e-06
1.35560000000000e+11	5.74711392229038e-06,-1.60172422529360e-06
1.35565000000000e+11	5.74720426337886e-06,-1.60112415141233e-06
1.35570000000000e+11	5.74695610209581e-06,-1.60157468434853e-06
1.35575000000000e+11	5.74697342689929e-06,-1.60113438096780e-06
1.35580000000000e+11	5.74702848308792e-06,-1.60074687214409e-06
1.35585000000000e+11	5.74695454230709e-06,-1.60048080866473e-06
1.35590000000000e+11	5.74696803397556e-06,-1.60009411433593e-06
1.35595000000000e+11	5.74698020857429e-06,-1.59980729594938e-06
1.35600000000000e+11	5.74715261447064e-06,-1.59940766118650e-06
1.35605000000000e+11	5.74698763733611e-06,-1.59919489280211e-06
1.35610000000000e+11	5.74695058143958e-06,-1.59889973843026e-06
1.35615000000000e+11	5.74730987237213e-06,-1.59865349029358e-06
1.35620000000000e+11	5.74711445313586e-06,-1.59834054781170e-06
1.35625000000000e+11	5.74708365125785e-06,-1.59803244958559e-06
1.35630000000000e+11	5.74702128405426e-06,-1.59775133803627e-06
1.35635000000000e+11	5.74700094073492e-06,-1.59739382238378e-06
1.35640000000000e+11	5.74700032323908e-06,-1.59706830094301e-06
1.35645000000000e+11	5.74686976594535e-06,-1.59652235374734e-06
1.35650000000000e+11	5.74710458725325e-06,-1.59667368057101e-06
1.35655000000000e+11	5.74708153858176e-06,-1.59625957496839e-06
1.35660000000000e+11	5.74678622241257e-06,-1.59554464947291e-06
1.35665000000000e+11	5.74706296785409e-06,-1.59565766578202e-06
1.35670000000000e+11	5.74707833264115e-06,-1.59537217591652e-06
1.35675000000000e+11	5.74706618287997e-06,-1.59501510894561e-06
1.35680000000000e+11	5.74702893943862e-06,-1.59475705806953e-06
1.35685000000000e+11	5.74711078876115e-06,-1.59444182749783e-06
1.35690000000000e+11	5.74718247565104e-06,-1.59409550770206e-06
1.35695000000000e+11	5.74686163035766e-06,-1.59397303538858e-06
1.35700000000000e+11	5.74702007893732e-06,-1.59365664906935e-06
1.35705000000000e+11	5.74690320720757e-06,-1.59361429142072e-06
1.35710000000000e+11	5.74722407071523e-06,-1.59279049694640e-06
1.35715000000000e+11	5.74716389727038e-06,-1.59265448165957e-06
1.35720000000000e+11	5.74721487425657e-06,-1.59227733179548e-06
1.35725000000000e+11	5.74712312617203e-06,-1.59214307505551e-06
1.35730000000000e+11	5.74710248105952e-06,-1.59179960396087e-06
1.35735000000000e+11	5.74711110826707e-06,-1.59149376510442e-06
1.35740000000000e+11	5.74678992203671e-06,-1.59125816109278e-06
1.35745000000000e+11	5.74713036335155e-06,-1.59090924842586e-06
1.35750000000000e+11	5.74733468697229e-06,-1.59068981070821e-06
1.35755000000000e+11	5.74647751856860e-06,-1.58996909615265e-06
1.35760000000000e+11	5.74692631031188e-06,-1.58988488368491e-06
1.35765000000000e+11	5.74702021816981e-06,-1.58961837225201e-06
1.35770000000000e+11	5.74702074409817e-06,-1.58934399938788e-06
1.35775000000000e+11	5.74710908822575e-06,-1.58909627442107e-06
1.35780000000000e+11	5.74705137680873e-06,-1.58882113128442e-06
1.35785000000000e+11	5.74700264019809e-06,-1.58849297154943e-06
1.35790000000000e+11	5.74710733722063e-06,-1.58828505232067e-06
1.35795000000000e+11	5.74703131533036e-06,-1.58795369210402e-06
1.35800000000000e+11	5.74718410138283e-06,-1.58737762883868e-06
1.35805000000000e+11	5.74701076184188e-06,-1.58736925804538e-06
1.35810000000000e+11	5.74698178064087e-06,-1.58700238233707e-06
1.35815000000000e+11	5.74697304085096e-06,-1.58675048846962e-06
1.35820000000000e+11	5.74694660643579e-06,-1.58636619518572e-06
1.35825000000000e+11	5.74695911637086e-06,-1.58601271074599e-06
1.35830000000000e+11	5.74699079827287e-06,-1.58552244792463e-06
1.35835000000000e+11	5.74695575742847e-06,-1.58609046840655e-06
1.35840000000000e+11	5.74700442218487e-06,-1.58539705038370e-06
1.35845000000000e+11	5.74695399896241e-06,-1.58537243049071e-06
1.35850000000000e+11	5.74712751670938e-06,-1.58437516769244e-06
1.35855000000000e+11	5.74712771595711e-06,-1.58421183492807e-06
1.35860000000000e+11	5.74708140771327e-06,-1.58400420248393e-06
1.35865000000000e+11	5.74714576394847e-06,-1.58365467157015e-06
1.35870000000000e+11	5.74714450116910e-06,-1.58346577072207e-06
1.35875000000000e+11	5.74713325389787e-06,-1.58314952877565e-06
1.35880000000000e+11	5.74696973929289e-06,-1.58293958375625e-06
1.35885000000000e+11	5.74712661168691e-06,-1.58257056305373e-06
1.35890000000000e+11	5.74716401558340e-06,-1.58226881650290e-06
1.35895000000000e+11	5.74680806244751e-06,-1.58190155315687e-06
1.35900000000000e+11	5.74701036269432e-06,-1.58162406669661e-06
1.35905000000000e+11	5.74704385840171e-06,-1.58133666695909e-06
1.35910000000000e+11	5.74711299971054e-06,-1.58103046662226e-06
1.35915000000000e+11	5.74713446078075e-06,-1.58080715231452e-06
1.35920000000000e+11	5.74713532122155e-06,-1.58053770958651e-06
1.35925000000000e+11	5.74726790803938e-06,-1.58052113103287e-06
1.35930000000000e+11	5.74702664955788e-06,-1.57970954752705e-06
1.35935000000000e+11	5.74705792421094e-06,-1.57953915588913e-06
1.35940000000000e+11	5.74711392505581e-06,-1.57971379929251e-06
1.35945000000000e+11	5.74708936543115e-06,-1.57895376638049e-06
1.35950000000000e+11	5.74708590045706e-06,-1.57865107892601e-06
1.35955000000000e+11	5.74710054804080e-06,-1.57842704530794e-06
1.35960000000000e+11	5.74715120348664e-06,-1.57809938594886e-06
1.35965000000000e+11	5.74705811378419e-06,-1.57782635198628e-06
1.35970000000000e+11	5.74698542249402e-06,-1.57760127282970e-06
1.35975000000000e+11	5.74728054027226e-06,-1.57706912971458e-06
1.35980000000000e+11	5.74712965705378e-06,-1.57681283995547e-06
1.35985000000000e+11	5.74728044022097e-06,-1.57620108402150e-06
1.35990000000000e+11	5.74687828842033e-06,-1.57654208018494e-06
1.35995000000000e+11	5.74695209235182e-06,-1.57605344244421e-06
1.36000000000000e+11	5.74691775641880e-06,-1.57581693618720e-06
1.36005000000000e+11	5.74700006103638e-06,-1.57536907231333e-06
1.36010000000000e+11	5.74703385143545e-06,-1.57510996441342e-06
1.36015000000000e+11	5.74702615516705e-06,-1.57482610384566e-06
1.36020000000000e+11	5.74727745848837e-06,-1.57443594043400e-06
1.36025000000000e+11	5.74699629597084e-06,-1.57421819787150e-06
1.36030000000000e+11	5.74676860531790e-06,-1.57383502587435e-06
1.36035000000000e+11	5.74774408616819e-06,-1.57401615214792e-06
1.36040000000000e+11	5.74723154571285e-06,-1.57347877309280e-06
1.36045000000000e+11	5.74712937671512e-06,-1.57314527968185e-06
1.36050000000000e+11	5.74712790583338e-06,-1.57281882692226e-06
1.36055000000000e+11	5.74703967085282e-06,-1.57247703990526e-06
1.36060000000000e+11	5.74709350788494e-06,-1.57215011454828e-06
1.36065000000000e+11	5.74714764765749e-06,-1.57187541184611e-06
1.36070000000000e+11	5.74703300049239e-06,-1.57150712453946e-06
1.36075000000000e+11	5.74710674911264e-06,-1.57123363579568e-06
1.36080000000000e+11	5.74701507403539e-06,-1.57136836097368e-06
1.36085000000000e+11	5.74713273647318e-06,-1.57062464473646e-06
1.36090000000000e+11	5.74716580555238e-06,-1.57039833213773e-06
1.36095000000000e+11	5.74717162729905e-06,-1.57006256399722e-06
1.36100000000000e+11	5.74720197715404e-06,-1.56984404760553e-06
1.36105000000000e+11	5.74718103234013e-06,-1.56961056804408e-06
1.36110000000000e+11	5.74713952243590e-06,-1.56951252550751e-06
1.36115000000000e+11	5.74724673552001e-06,-1.56832379990137e-06
1.36120000000000e+11	5.74715936381736e-06,-1.56844011264889e-06
1.36125000000000e+11	5.74717275119965e-06,-1.56790491236815e-06
1.36130000000000e+11	5.74707385947910e-06,-1.56824816705443e-06
1.36135000000000e+11	5.74705891370476e-06,-1.56782955190031e-06
1.36140000000000e+11	5.74709542920658e-06,-1.56744645954293e-06
1.36145000000000e+11	5.74704553390071e-06,-1.56721983408246e-06
1.36150000000000e+11	5.74703596148211e-06,-1.56680216735220e-06
1.36155000000000e+11	5.74704700845406e-06,-1.56653102151245e-06
1.36160000000000e+11	5.74719758998927e-06,-1.56615562872767e-06
1.36165000000000e+11	5.74705637942873e-06,-1.56592364233043e-06
1.36170000000000e+11	5.74702817586333e-06,-1.56563174351133e-06
1.36175000000000e+11	5.74734391207697e-06,-1.56542188576749e-06
1.36180000000000e+11	5.74715872116985e-06,-1.56510114130100e-06
1.36185000000000e+11	5.74712901591285e-06,-1.56479595982420e-06
1.36190000000000e+11	5.74705779901390e-06,-1.56450489861649e-06
1.36195000000000e+11	5.74703805714280e-06,-1.56412415183330e-06
1.36200000000000e+11	5.74703837397777e-06,-1.56380363291902e-06
1.36205000000000e+11	5.74690369445460e-06,-1.56320783148892e-06
1.36210000000000e+11	5.74715449586752e-06,-1.56346756078983e-06
1.36215000000000e+11	5.74711547414387e-06,-1.56304061198499e-06
1.36220000000000e+11	5.74727876684680e-06,-1.56222458904575e-06
1.36225000000000e+11	5.74707465690965e-06,-1.56243829327117e-06
1.36230000000000e+11	5.74706793070259e-06,-1.56214200664121e-06
1.36235000000000e+11	5.74705222478785e-06,-1.56176043017416e-06
1.36240000000000e+11	5.74699140178128e-06,-1.56148734437597e-06
1.36245000000000e+11	5.74709392147827e-06,-1.56116081776111e-06
1.36250000000000e+11	5.74716689788955e-06,-1.56077242124098e-06
1.36255000000000e+11	5.74690467384827e-06,-1.56076412369319e-06
1.36260000000000e+11	5.74704630550535e-06,-1.56040620051753e-06
1.36265000000000e+11	5.74687103965351e-06,-1.56047689305460e-06
1.36270000000000e+11	5.74733878409827e-06,-1.55944509546499e-06
1.36275000000000e+11	5.74725666273955e-06,-1.55936649263948e-06
1.36280000000000e+11	5.74727745534490e-06,-1.55903069768472e-06
1.36285000000000e+11	5.74720589840892e-06,-1.55887076296806e-06
1.36290000000000e+11	5.74716259380261e-06,-1.55854527805910e-06
1.36295000000000e+11	5.74716991508699e-06,-1.55823184568701e-06
1.36300000000000e+11	5.74699033536416e-06,-1.55805591575550e-06
1.36305000000000e+11	5.74721262838279e-06,-1.55765604751833e-06
1.36310000000000e+11	5.74746176941349e-06,-1.55744965875868e-06
1.36315000000000e+11	5.74638031593412e-06,-1.55664256923762e-06
1.36320000000000e+11	5.74695241073977e-06,-1.55660233706206e-06
1.36325000000000e+11	5.74706354864446e-06,-1.55634684549534e-06
1.36330000000000e+11	5.74706762351636e-06,-1.55608532994727e-06
1.36335000000000e+11	5.74715567510528e-06,-1.55582907936756e-06
1.36340000000000e+11	5.74710899282310e-06,-1.55556924992262e-06
1.36345000000000e+11	5.74705382347587e-06,-1.55525880893996e-06
1.36350000000000e+11	5.74717429850395e-06,-1.55501778284467e-06
1.36355000000000e+11	5.74710689465250e-06,-1.55470869451750e-06
1.36360000000000e+11	5.74713253645396e-06,-1.55383977948532e-06
1.36365000000000e+11	5.74707887233070e-06,-1.55413690207152e-06
1.36370000000000e+11	5.74704407821849e-06,-1.55377063151355e-06
1.36375000000000e+11	5.74704170178365e-06,-1.55350697581656e-06
1.36380000000000e+11	5.74700991240806e-06,-1.55314309778140e-06
1.36385000000000e+11	5.74704011488099e-06,-1.55277645693304e-06
1.36390000000000e+11	5.74709171726211e-06,-1.55227947513493e-06
1.36395000000000e+11	5.74691750976851e-06,-1.55288778692385e-06
1.36400000000000e+11	5.74704199492485e-06,-1.55216869487652e-06
1.36405000000000e+11	5.74706456467548e-06,-1.55207729776053e-06
1.36410000000000e+11	5.74709520624644e-06,-1.55120378167094e-06
1.36415000000000e+11	5.74712456331969e-06,-1.55101711931835e-06
1.36420000000000e+11	5.74710072370788e-06,-1.55080179520280e-06
1.36425000000000e+11	5.74713528245046e-06,-1.55042213739023e-06
1.36430000000000e+11	5.74715650147561e-06,-1.55025537599920e-06
1.36435000000000e+11	5.74714776450064e-06,-1.54992850078104e-06
1.36440000000000e+11	5.74701647513513e-06,-1.54970815824180e-06
1.36445000000000e+11	5.74713809841450e-06,-1.54934980243472e-06
1.36450000000000e+11	5.74715202929594e-06,-1.54905001720566e-06
1.36455000000000e+11	5.74690885683226e-06,-1.54865653876998e-06
1.36460000000000e+11	5.74706032087148e-06,-1.54838790444650e-06
1.36465000000000e+11	5.74708320028934e-06,-1.54809911265071e-06
1.36470000000000e+11	5.74715500683613e-06,-1.54779786182561e-06
1.36475000000000e+11	5.74717230670403e-06,-1.54759394040908e-06
1.36480000000000e+11	5.74717112541450e-06,-1.54731449261381e-06
1.36485000000000e+11	5.74730493011646e-06,-1.54732032177415e-06
1.36490000000000e+11	5.74705606728453e-06,-1.54645432750558e-06
1.36495000000000e+11	5.74710352274878e-06,-1.54628497852379e-06
1.36500000000000e+11	5.74673461699389e-06,-1.54653791086286e-06
1.36505000000000e+11	5.74715646378426e-06,-1.54570250770556e-06
1.36510000000000e+11	5.74717386718752e-06,-1.54541155189443e-06
1.36515000000000e+11	5.74719157053306e-06,-1.54521274294396e-06
1.36520000000000e+11	5.74726123025315e-06,-1.54489890572225e-06
1.36525000000000e+11	5.74715354438308e-06,-1.54463877666933e-06
1.36530000000000e+11	5.74708325472877e-06,-1.54445151657367e-06
1.36535000000000e+11	5.74730778159943e-06,-1.54381999325701e-06
1.36540000000000e+11	5.74717983413053e-06,-1.54360606966545e-06
1.36545000000000e+11	5.74736980902693e-06,-1.54290099854755e-06
1.36550000000000e+11	5.74686224065244e-06,-1.54341763645611e-06
1.36555000000000e+11	5.74694917285150e-06,-1.54288320870955e-06
1.36560000000000e+11	5.74693983729302e-06,-1.54260522542337e-06
1.36565000000000e+11	5.74700278443820e-06,-1.54218854853140e-06
1.36570000000000e+11	5.74705439080044e-06,-1.54191281255577e-06
1.36575000000000e+11	5.74704956281711e-06,-1.54163677040336e-06
1.36580000000000e+11	5.74716474158072e-06,-1.54119587020674e-06
1.36585000000000e+11	5.74699875944728e-06,-1.54102523992477e-06
1.36590000000000e+11	5.74673616070866e-06,-1.54064127026072e-06
1.36595000000000e+11	5.74790130362041e-06,-1.54085944398306e-06
1.36600000000000e+11	5.74728414830053e-06,-1.54030718543046e-06
1.36605000000000e+11	5.74716739840098e-06,-1.53996963812082e-06
1.36610000000000e+11	5.74716242298536e-06,-1.53963430002522e-06
1.36615000000000e+11	5.74707769056126e-06,-1.53930282683310e-06
1.36620000000000e+11	5.74711785917207e-06,-1.53896637009035e-06
1.36625000000000e+11	5.74717597273496e-06,-1.53867857333130e-06
1.36630000000000e+11	5.74705003022725e-06,-1.53833889847353e-06
1.36635000000000e+11	5.74711207744921e-06,-1.53804652591717e-06
1.36640000000000e+11	5.74715349518974e-06,-1.53844260387444e-06
1.36645000000000e+11	5.74714531278044e-06,-1.53742880203600e-06
1.36650000000000e+11	5.74718267616331e-06,-1.53720169193536e-06
1.36655000000000e+11	5.74718369024056e-06,-1.53687928115980e-06
1.36660000000000e+11	5.74721730344401e-06,-1.53663926493159e-06
1.36665000000000e+11	5.74718177303213e-06,-1.53642172521578e-06
1.36670000000000e+11	5.74712468389613e-06,-1.53632773121912e-06
1.36675000000000e+11	5.74735089736726e-06,-1.53511853258485e-06
1.36680000000000e+11	5.74719926971846e-06,-1.53525338078842e-06
1.36685000000000e+11	5.74714482075634e-06,-1.53478213588479e-06
1.36690000000000e+11	5.74717806033033e-06,-1.53500759750049e-06
1.36695000000000e+11	5.74713722722351e-06,-1.53461276936739e-06
1.36700000000000e+11	5.74714993456682e-06,-1.53424350514443e-06
1.36705000000000e+11	5.74713260132835e-06,-1.53403979406412e-06
1.36710000000000e+11	5.74710168794295e-06,-1.53360689303500e-06
1.36715000000000e+11	5.74710950173629e-06,-1.53334685456900e-06
1.36720000000000e+11	5.74722227325822e-06,-1.53297533486917e-06
1.36725000000000e+11	5.74712275858245e-06,-1.53274212889063e-06
1.36730000000000e+11	5.74712729759901e-06,-1.53245095692297e-06
1.36735000000000e+11	5.74728865957318e-06,-1.53224592443427e-06
1.36740000000000e+11	5.74717840550952e-06,-1.53192639563582e-06
1.36745000000000e+11	5.74716667769402e-06,-1.53162520311964e-06
1.36750000000000e+11	5.74709660193281e-06,-1.53133580600076e-06
1.36755000000000e+11	5.74708565892859e-06,-1.53093943701236e-06
1.36760000000000e+11	5.74709280791345e-06,-1.53063741704943e-06
1.36765000000000e+11	5.74697753756086e-06,-1.53005245586334e-06
1.36770000000000e+11	5.74719387187304e-06,-1.53031530785711e-06
1.36775000000000e+11	5.74714347887637e-06,-1.52990451373293e-06
1.36780000000000e+11	5.74774782911566e-06,-1.52905566950557e-06
1.36785000000000e+11	5.74707886136841e-06,-1.52930181235695e-06
1.36790000000000e+11	5.74705274171345e-06,-1.52899380017474e-06
1.36795000000000e+11	5.74703431668176e-06,-1.52858373989634e-06
1.36800000000000e+11	5.74696041724487e-06,-1.52830015926193e-06
1.36805000000000e+11	5.74707310501778e-06,-1.52796186606639e-06
1.36810000000000e+11	5.74714081749175e-06,-1.52754030929217e-06
1.36815000000000e+11	5.74697169835517e-06,-1.52763008958944e-06
1.36820000000000e+11	5.74708099180567e-06,-1.52722709035252e-06
1.36825000000000e+11	5.74688840741156e-06,-1.52736742601998e-06
1.36830000000000e+11	5.74741351687056e-06,-1.52621170041574e-06
1.36835000000000e+11	5.74732676133635e-06,-1.52616782909208e-06
1.36840000000000e+11	5.74733008712854e-06,-1.52587366017200e-06
1.36845000000000e+11	5.74727617837132e-06,-1.52568060482109e-06
1.36850000000000e+11	5.74721990730655e-06,-1.52537378427682e-06
1.36855000000000e+11	5.74722405100930e-06,-1.52505578993686e-06
1.36860000000000e+11	5.74716638107995e-06,-1.52493337094066e-06
1.36865000000000e+11	5.74728356499392e-06,-1.52448857774949e-06
1.36870000000000e+11	5.74755010350147e-06,-1.52427762535345e-06
1.36875000000000e+11	5.74634645637442e-06,-1.52347587713082e-06
1.36880000000000e+11	5.74698583488921e-06,-1.52343029209142e-06
1.36885000000000e+11	5.74710377775936e-06,-1.52317515233785e-06
1.36890000000000e+11	5.74711232376853e-06,-1.52292161064104e-06
1.36895000000000e+11	5.74719249327493e-06,-1.52265755068601e-06
1.36900000000000e+11	5.74716061386122e-06,-1.52240354921338e-06
1.36905000000000e+11	5.74710082480769e-06,-1.52210239613106e-06
1.36910000000000e+11	5.74723356967238e-06,-1.52184447478345e-06
1.36915000000000e+11	5.74717860545955e-06,-1.52155261995894e-06
1.36920000000000e+11	5.74707513908285e-06,-1.52047058448416e-06
1.36925000000000e+11	5.74714292499249e-06,-1.52099165054041e-06
1.36930000000000e+11	5.74710454761247e-06,-1.52062881526442e-06
1.36935000000000e+11	5.74710557479005e-06,-1.52035401055444e-06
1.36940000000000e+11	5.74707231068092e-06,-1.52001411029706e-06
1.36945000000000e+11	5.74711073136616e-06,-1.51963175172655e-06
1.36950000000000e+11	5.74716962537618e-06,-1.51913266270994e-06
1.36955000000000e+11	5.74691879579907e-06,-1.51975686038411e-06
1.36960000000000e+11	5.74708587964878e-06,-1.51902303474000e-06
1.36965000000000e+11	5.74717123158358e-06,-1.51887870387899e-06
1.36970000000000e+11	5.74708068710991e-06,-1.51810608324485e-06
1.36975000000000e+11	5.74713363954626e-06,-1.51790119990680e-06
1.36980000000000e+11	5.74713213077741e-06,-1.51766958258326e-06
1.36985000000000e+11	5.74713521190365e-06,-1.51727743159395e-06
1.36990000000000e+11	5.74717757279510e-06,-1.51712862151238e-06
